CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,JURIS_DESC,BORO_NM,ADDR_PCT_CD,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,PARKS_NM,HADEVELOPT,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lat_Lon
265916589,05/10/2016,21:40:00,05/10/2016,21:42:00,05/12/2016,124,KIDNAPPING & RELATED OFFENSES,187,KIDNAPPING 1,ATTEMPTED,FELONY,N.Y. POLICE DEPT,BRONX,44,,STREET,,,1004379,241883,40.830573699,-73.927264697,"(40.830573699, -73.927264697)"
635025858,05/11/2016,19:00:00,05/11/2016,22:30:00,05/11/2016,124,KIDNAPPING & RELATED OFFENSES,193,CUSTODIAL INTERFERENCE 1,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,113,INSIDE,RESIDENCE-HOUSE,,,1045696,190281,40.688749087,-73.778436506,"(40.688749087, -73.778436506)"
758340186,05/11/2016,19:00:00,05/11/2016,22:30:00,05/11/2016,124,KIDNAPPING & RELATED OFFENSES,193,CUSTODIAL INTERFERENCE 1,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,103,INSIDE,COMMERCIAL BUILDING,,,1040139,196376,40.705515237,-73.798423556,"(40.705515237, -73.798423556)"
673387756,05/11/2016,19:00:00,05/11/2016,22:30:00,05/11/2016,124,KIDNAPPING & RELATED OFFENSES,193,CUSTODIAL INTERFERENCE 1,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,113,INSIDE,RESIDENCE-HOUSE,,,1045696,190281,40.688749087,-73.778436506,"(40.688749087, -73.778436506)"
995995398,05/11/2016,19:00:00,05/11/2016,22:30:00,05/11/2016,124,KIDNAPPING & RELATED OFFENSES,193,CUSTODIAL INTERFERENCE 1,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,103,INSIDE,COMMERCIAL BUILDING,,,1040139,196376,40.705515237,-73.798423556,"(40.705515237, -73.798423556)"
603235310,05/11/2016,19:00:00,05/11/2016,22:30:00,05/11/2016,124,KIDNAPPING & RELATED OFFENSES,193,CUSTODIAL INTERFERENCE 1,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,103,INSIDE,COMMERCIAL BUILDING,,,1040139,196376,40.705515237,-73.798423556,"(40.705515237, -73.798423556)"
316980913,05/11/2016,19:00:00,05/11/2016,22:30:00,05/11/2016,124,KIDNAPPING & RELATED OFFENSES,193,CUSTODIAL INTERFERENCE 1,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,103,INSIDE,COMMERCIAL BUILDING,,,1040139,196376,40.705515237,-73.798423556,"(40.705515237, -73.798423556)"
621381801,05/11/2016,09:15:00,,,05/11/2016,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,44,INSIDE,RESIDENCE - APT. HOUSE,,,1007784,240376,40.826429,-73.914965919,"(40.826429, -73.914965919)"
360850786,05/06/2016,11:35:00,05/06/2016,11:45:00,05/09/2016,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,18,INSIDE,PUBLIC SCHOOL,,,986131,218090,40.765291116,-73.993211061,"(40.765291116, -73.993211061)"
484575512,05/08/2016,05:30:00,05/08/2016,08:30:00,05/08/2016,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,42,INSIDE,RESIDENCE - APT. HOUSE,,,1011499,243337,40.834545413,-73.901530472,"(40.834545413, -73.901530472)"
241273807,05/06/2016,05:00:00,05/06/2016,07:44:00,05/06/2016,124,KIDNAPPING & RELATED OFFENSES,185,KIDNAPPING 2,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,46,INSIDE,RESIDENCE - APT. HOUSE,,,1012997,252274,40.859070087,-73.896078771,"(40.859070087, -73.896078771)"
538028934,05/03/2016,12:30:00,05/03/2016,13:00:00,05/05/2016,124,KIDNAPPING & RELATED OFFENSES,193,CUSTODIAL INTERFERENCE 1,COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,19,INSIDE,RESIDENCE - APT. HOUSE,,,995341,222709,40.77796231,-73.959955451,"(40.77796231, -73.959955451)"
869440829,04/30/2016,15:00:00,04/30/2016,17:00:00,04/30/2016,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,46,INSIDE,RESIDENCE - APT. HOUSE,,,1006900,247997,40.847348744,-73.918134345,"(40.847348744, -73.918134345)"
430091965,04/30/2016,13:45:00,04/30/2016,15:00:00,04/30/2016,124,KIDNAPPING & RELATED OFFENSES,193,CUSTODIAL INTERFERENCE 1,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,48,INSIDE,RESIDENCE - APT. HOUSE,,,1015630,246174,40.842318439,-73.886588828,"(40.842318439, -73.886588828)"
950217511,04/29/2016,15:20:00,04/29/2016,15:30:00,04/29/2016,124,KIDNAPPING & RELATED OFFENSES,193,CUSTODIAL INTERFERENCE 1,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,88,INSIDE,,,,990922,192967,40.69633231,-73.975940516,"(40.69633231, -73.975940516)"
954227365,04/29/2016,14:00:00,04/29/2016,14:15:00,04/29/2016,124,KIDNAPPING & RELATED OFFENSES,185,KIDNAPPING 2,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,63,INSIDE,RESIDENCE-HOUSE,,,1006153,163278,40.614817939,-73.921110095,"(40.614817939, -73.921110095)"
476960079,04/27/2016,03:30:00,,,04/27/2016,124,KIDNAPPING & RELATED OFFENSES,185,KIDNAPPING 2,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,52,FRONT OF,STREET,,,1009457,254295,40.864627937,-73.908868541,"(40.864627937, -73.908868541)"
899341896,04/16/2016,02:00:00,04/26/2016,17:57:00,04/26/2016,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,48,INSIDE,RESIDENCE - APT. HOUSE,,,1015043,248684,40.849209713,-73.888698816,"(40.849209713, -73.888698816)"
310098189,04/22/2016,07:05:00,04/22/2016,22:30:00,04/22/2016,124,KIDNAPPING & RELATED OFFENSES,193,CUSTODIAL INTERFERENCE 1,COMPLETED,FELONY,N.Y. HOUSING POLICE,QUEENS,107,FRONT OF,RESIDENCE - PUBLIC HOUSING,,POMONOK,1035836,206042,40.73207216,-73.813869293,"(40.73207216, -73.813869293)"
494242214,10/26/2015,14:00:00,12/23/2015,12:00:00,04/20/2016,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. POLICE DEPT,STATEN ISLAND,123,INSIDE,RESIDENCE-HOUSE,,,939149,134652,40.536157592,-74.162257397,"(40.536157592, -74.162257397)"
585497249,04/18/2016,20:42:00,04/18/2016,21:17:00,04/19/2016,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. POLICE DEPT,STATEN ISLAND,122,,STREET,,,954827,148519,40.574285688,-74.105914405,"(40.574285688, -74.105914405)"
326404835,04/16/2016,16:00:00,04/19/2016,08:00:00,04/19/2016,124,KIDNAPPING & RELATED OFFENSES,193,CUSTODIAL INTERFERENCE 1,COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,30,INSIDE,RESIDENCE - APT. HOUSE,,,998949,240295,40.826225799,-73.946889641,"(40.826225799, -73.946889641)"
607304592,04/18/2016,15:00:00,,,04/18/2016,124,KIDNAPPING & RELATED OFFENSES,187,KIDNAPPING 1,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,78,,STREET,,,989311,186771,40.679326777,-73.981754845,"(40.679326777, -73.981754845)"
499403847,04/15/2016,18:30:00,04/15/2016,19:30:00,04/15/2016,124,KIDNAPPING & RELATED OFFENSES,193,CUSTODIAL INTERFERENCE 1,COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,19,INSIDE,RESIDENCE - APT. HOUSE,,,998586,223661,40.780570632,-73.948236782,"(40.780570632, -73.948236782)"
107399145,04/12/2016,20:20:00,04/12/2016,20:40:00,04/12/2016,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. POLICE DEPT,STATEN ISLAND,120,INSIDE,RESIDENCE - APT. HOUSE,,,961172,162476,40.612613627,-74.083122217,"(40.612613627, -74.083122217)"
346729385,04/02/2016,15:30:00,,,04/02/2016,124,KIDNAPPING & RELATED OFFENSES,185,KIDNAPPING 2,ATTEMPTED,FELONY,N.Y. POLICE DEPT,BRONX,44,,STREET,,,1007111,244501,40.837752704,-73.917383615,"(40.837752704, -73.917383615)"
409209328,04/02/2016,00:05:00,04/02/2016,01:30:00,04/02/2016,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,71,FRONT OF,TAXI (YELLOW LICENSED),,,995792,178767,40.657351503,-73.958402376,"(40.657351503, -73.958402376)"
625181045,03/30/2016,00:30:00,03/31/2016,11:54:00,03/31/2016,124,KIDNAPPING & RELATED OFFENSES,185,KIDNAPPING 2,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,67,FRONT OF,RESIDENCE - APT. HOUSE,,,1001826,176622,40.651454027,-73.936660548,"(40.651454027, -73.936660548)"
532058321,03/28/2016,12:00:00,03/28/2016,23:30:00,03/29/2016,124,KIDNAPPING & RELATED OFFENSES,193,CUSTODIAL INTERFERENCE 1,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,52,INSIDE,RESIDENCE - APT. HOUSE,,,1009868,253126,40.861418203,-73.907387089,"(40.861418203, -73.907387089)"
807208302,03/25/2016,18:20:00,,,03/25/2016,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,52,,STREET,,,1015964,258947,40.877375266,-73.885321262,"(40.877375266, -73.885321262)"
473796203,03/25/2016,00:00:00,03/25/2016,04:00:00,03/25/2016,124,KIDNAPPING & RELATED OFFENSES,185,KIDNAPPING 2,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,77,OPPOSITE OF,RESTAURANT/DINER,,,998039,184139,40.672093238,-73.950292873,"(40.672093238, -73.950292873)"
371917571,03/19/2016,08:00:00,03/19/2016,10:30:00,03/19/2016,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,105,INSIDE,RESIDENCE-HOUSE,,,1063213,207863,40.736868297,-73.715067046,"(40.736868297, -73.715067046)"
290030476,03/16/2016,21:30:00,03/16/2016,21:30:00,03/17/2016,124,KIDNAPPING & RELATED OFFENSES,193,CUSTODIAL INTERFERENCE 1,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,73,,STREET,,,1008255,181590,40.665074998,-73.913473861,"(40.665074998, -73.913473861)"
114234511,03/14/2016,20:00:00,03/14/2016,21:15:00,03/14/2016,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,115,INSIDE,RESIDENCE - APT. HOUSE,,,1017721,212649,40.750293815,-73.879198698,"(40.750293815, -73.879198698)"
950226646,03/11/2016,21:30:00,03/11/2016,21:40:00,03/14/2016,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,114,INSIDE,RESIDENCE - APT. HOUSE,,,1010995,221645,40.77500841,-73.903438208,"(40.77500841, -73.903438208)"
707701783,03/12/2016,11:50:00,03/12/2016,16:00:00,03/12/2016,124,KIDNAPPING & RELATED OFFENSES,193,CUSTODIAL INTERFERENCE 1,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,47,INSIDE,RESIDENCE-HOUSE,,,1026835,259301,40.87830113,-73.846008733,"(40.87830113, -73.846008733)"
285440678,03/07/2016,19:40:00,,,03/07/2016,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,43,INSIDE,RESIDENCE - APT. HOUSE,,,1022187,245611,40.840747435,-73.862893941,"(40.840747435, -73.862893941)"
152854451,03/05/2016,20:38:00,03/05/2016,20:44:00,03/06/2016,124,KIDNAPPING & RELATED OFFENSES,185,KIDNAPPING 2,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,61,FRONT OF,STREET,,,993776,157495,40.598966735,-73.965698355,"(40.598966735, -73.965698355)"
398423014,03/02/2016,11:30:00,03/02/2016,11:35:00,03/02/2016,124,KIDNAPPING & RELATED OFFENSES,193,CUSTODIAL INTERFERENCE 1,COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,28,INSIDE,OTHER,,,997440,233857,40.808557677,-73.952354754,"(40.808557677, -73.952354754)"
677378632,02/29/2016,08:30:00,03/01/2016,09:30:00,03/01/2016,124,KIDNAPPING & RELATED OFFENSES,193,CUSTODIAL INTERFERENCE 1,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,73,,RESIDENCE - APT. HOUSE,,,1010837,184940,40.674262619,-73.904153669,"(40.674262619, -73.904153669)"
187022075,02/27/2016,14:50:00,02/27/2016,15:00:00,02/27/2016,124,KIDNAPPING & RELATED OFFENSES,193,CUSTODIAL INTERFERENCE 1,COMPLETED,FELONY,N.Y. HOUSING POLICE,MANHATTAN,23,INSIDE,RESIDENCE - PUBLIC HOUSING,,TAFT,999061,229912,40.797727166,-73.946507862,"(40.797727166, -73.946507862)"
158502217,02/23/2016,15:30:00,02/23/2016,16:24:00,02/24/2016,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,79,INSIDE,RESIDENCE - APT. HOUSE,,,998988,186637,40.678948157,-73.94686632,"(40.678948157, -73.94686632)"
608121464,02/12/2016,05:00:00,,,02/22/2016,124,KIDNAPPING & RELATED OFFENSES,193,CUSTODIAL INTERFERENCE 1,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,43,INSIDE,RESIDENCE - APT. HOUSE,,,1023406,236126,40.814708525,-73.858543734,"(40.814708525, -73.858543734)"
759497193,02/20/2016,23:00:00,02/20/2016,23:20:00,02/21/2016,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,50,,RESIDENCE-HOUSE,,,1012039,261801,40.885221835,-73.899502503,"(40.885221835, -73.899502503)"
500304105,02/20/2016,20:50:00,02/21/2016,04:00:00,02/21/2016,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,44,FRONT OF,STREET,,,1007982,243157,40.834061516,-73.914240647,"(40.834061516, -73.914240647)"
406188992,02/20/2016,16:00:00,02/20/2016,17:39:00,02/20/2016,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,33,INSIDE,RESIDENCE - APT. HOUSE,,,999702,244380,40.837436665,-73.944159423,"(40.837436665, -73.944159423)"
640399097,02/20/2016,00:37:00,02/20/2016,00:49:00,02/20/2016,124,KIDNAPPING & RELATED OFFENSES,185,KIDNAPPING 2,COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,17,FRONT OF,TAXI (YELLOW LICENSED),,,993312,216382,40.760598652,-73.967290041,"(40.760598652, -73.967290041)"
685674950,02/19/2016,17:00:00,02/19/2016,19:45:00,02/19/2016,124,KIDNAPPING & RELATED OFFENSES,193,CUSTODIAL INTERFERENCE 1,COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,23,FRONT OF,,,,1000329,225433,40.785431303,-73.941938889,"(40.785431303, -73.941938889)"
803619216,02/13/2016,17:00:00,,,02/14/2016,124,KIDNAPPING & RELATED OFFENSES,193,CUSTODIAL INTERFERENCE 1,COMPLETED,FELONY,N.Y. HOUSING POLICE,BROOKLYN,75,INSIDE,RESIDENCE - PUBLIC HOUSING,,BOULEVARD,1017184,179927,40.660481724,-73.881296857,"(40.660481724, -73.881296857)"
436278616,02/10/2016,03:00:00,02/10/2016,19:00:00,02/10/2016,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,113,INSIDE,RESIDENCE - APT. HOUSE,,,1039552,183783,40.670954114,-73.80064408,"(40.670954114, -73.80064408)"
451277204,02/09/2016,22:38:00,02/09/2016,22:41:00,02/10/2016,124,KIDNAPPING & RELATED OFFENSES,185,KIDNAPPING 2,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,63,FRONT OF,STREET,,,1005312,168687,40.629666551,-73.924122376,"(40.629666551, -73.924122376)"
377494990,02/09/2016,15:00:00,02/09/2016,17:00:00,02/10/2016,124,KIDNAPPING & RELATED OFFENSES,187,KIDNAPPING 1,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,103,INSIDE,RESIDENCE-HOUSE,,,1049272,200234,40.716042096,-73.765445958,"(40.716042096, -73.765445958)"
383247680,12/28/2015,12:00:00,02/09/2016,15:00:00,02/09/2016,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,75,INSIDE,RESIDENCE - APT. HOUSE,,,1013181,183852,40.671268956,-73.895708082,"(40.671268956, -73.895708082)"
976700813,02/03/2016,14:20:00,02/03/2016,21:30:00,02/04/2016,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,71,,OTHER,,,994920,183675,40.670823971,-73.961537425,"(40.670823971, -73.961537425)"
815763467,06/01/2015,00:01:00,02/02/2016,12:00:00,02/02/2016,124,KIDNAPPING & RELATED OFFENSES,193,CUSTODIAL INTERFERENCE 1,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,41,INSIDE,RESIDENCE - APT. HOUSE,,,1014642,240068,40.825562694,-73.890187287,"(40.825562694, -73.890187287)"
618909772,02/01/2016,12:00:00,02/01/2016,21:00:00,02/01/2016,124,KIDNAPPING & RELATED OFFENSES,187,KIDNAPPING 1,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,113,FRONT OF,STREET,,,1044997,183834,40.671058411,-73.781015098,"(40.671058411, -73.781015098)"
866678303,01/22/2016,00:29:00,01/31/2016,00:29:00,01/31/2016,124,KIDNAPPING & RELATED OFFENSES,193,CUSTODIAL INTERFERENCE 1,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,75,INSIDE,RESIDENCE - APT. HOUSE,,,1012011,182327,40.667086919,-73.899932091,"(40.667086919, -73.899932091)"
945450074,01/28/2016,17:40:00,01/28/2016,17:45:00,01/28/2016,124,KIDNAPPING & RELATED OFFENSES,185,KIDNAPPING 2,ATTEMPTED,FELONY,N.Y. POLICE DEPT,BROOKLYN,67,,STREET,,,997517,175372,40.648030551,-73.952191901,"(40.648030551, -73.952191901)"
629409802,01/21/2016,04:00:00,01/21/2016,05:25:00,01/21/2016,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,68,INSIDE,RESIDENCE - APT. HOUSE,,,975981,163110,40.614380023,-74.029784948,"(40.614380023, -74.029784948)"
124882321,01/16/2016,12:00:00,01/16/2016,12:01:00,01/16/2016,124,KIDNAPPING & RELATED OFFENSES,193,CUSTODIAL INTERFERENCE 1,COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,34,INSIDE,COMMERCIAL BUILDING,,,1002162,249364,40.851111636,-73.935255912,"(40.851111636, -73.935255912)"
725765273,01/14/2016,05:00:00,01/14/2016,05:11:00,01/14/2016,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,101,INSIDE,RESIDENCE-HOUSE,,,1051267,158551,40.601616971,-73.758663637,"(40.601616971, -73.758663637)"
708670355,01/09/2016,19:30:00,01/10/2016,11:36:00,01/10/2016,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,101,INSIDE,RESIDENCE-HOUSE,,,1052753,160863,40.607951554,-73.753288918,"(40.607951554, -73.753288918)"
447917720,10/12/2015,17:00:00,12/12/2015,18:00:00,01/09/2016,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,48,INSIDE,RESIDENCE - APT. HOUSE,,,1016871,247292,40.845382521,-73.88209821,"(40.845382521, -73.88209821)"
592531954,11/07/2015,13:00:00,01/07/2016,13:50:00,01/07/2016,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,52,INSIDE,RESIDENCE - APT. HOUSE,,,1010153,253042,40.861186817,-73.90635708,"(40.861186817, -73.90635708)"
294993294,12/18/2017,08:15:00,12/18/2017,08:15:00,12/18/2017,124,KIDNAPPING & RELATED OFFENSES,185,KIDNAPPING 2,ATTEMPTED,FELONY,N.Y. POLICE DEPT,BROOKLYN,78,FRONT OF,STREET,,,991643,185287,40.675251891,-73.973348833,"(40.675251891, -73.973348833)"
897172625,12/14/2017,05:00:00,12/15/2017,15:47:00,12/15/2017,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,44,INSIDE,RESIDENCE - APT. HOUSE,,,1006174,245765,40.841224391,-73.920765724,"(40.841224391, -73.920765724)"
912445689,12/14/2017,17:00:00,12/14/2017,19:35:00,12/14/2017,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,110,INSIDE,RESIDENCE - APT. HOUSE,,,1020636,210881,40.74542959,-73.868687529,"(40.74542959, -73.868687529)"
951900406,12/08/2017,17:00:00,,,12/10/2017,124,KIDNAPPING & RELATED OFFENSES,193,CUSTODIAL INTERFERENCE 1,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,75,,FAST FOOD,,,1012687,186366,40.678170917,-73.897478295,"(40.678170917, -73.897478295)"
398422312,12/02/2017,23:30:00,12/02/2017,23:50:00,12/05/2017,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,45,INSIDE,RESIDENCE-HOUSE,,,1032047,242037,40.830889993,-73.82728462,"(40.830889993, -73.82728462)"
362320600,11/29/2017,09:38:00,12/04/2017,08:00:00,12/04/2017,124,KIDNAPPING & RELATED OFFENSES,193,CUSTODIAL INTERFERENCE 1,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,43,INSIDE,RESIDENCE - APT. HOUSE,,,1020265,239554,40.824130774,-73.869872717,"(40.824130774, -73.869872717)"
778520932,12/02/2017,11:27:00,12/02/2017,13:50:00,12/02/2017,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. HOUSING POLICE,BROOKLYN,73,INSIDE,RESIDENCE - PUBLIC HOUSING,,BROWNSVILLE,1009850,181614,40.665136405,-73.907724493,"(40.665136405, -73.907724493)"
437636726,11/10/2017,16:45:00,,,12/02/2017,124,KIDNAPPING & RELATED OFFENSES,193,CUSTODIAL INTERFERENCE 1,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,105,INSIDE,RESIDENCE-HOUSE,,,1060104,179266,40.658403775,-73.726607714,"(40.658403775, -73.726607714)"
864825274,11/26/2017,15:05:00,11/26/2017,15:10:00,11/26/2017,124,KIDNAPPING & RELATED OFFENSES,185,KIDNAPPING 2,ATTEMPTED,FELONY,N.Y. POLICE DEPT,BRONX,45,,STREET,,,1036185,238376,40.820818248,-73.812360132,"(40.820818248, -73.812360132)"
152145298,11/19/2017,09:40:00,,,11/22/2017,124,KIDNAPPING & RELATED OFFENSES,193,CUSTODIAL INTERFERENCE 1,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,75,INSIDE,RESIDENCE-HOUSE,,,1022478,185803,40.676588744,-73.86218231,"(40.676588744, -73.86218231)"
206851544,11/15/2017,14:40:00,11/15/2017,14:50:00,11/15/2017,124,KIDNAPPING & RELATED OFFENSES,185,KIDNAPPING 2,ATTEMPTED,FELONY,N.Y. POLICE DEPT,BRONX,44,,STREET,,,1008084,246773,40.843986108,-73.913859199,"(40.843986108, -73.913859199)"
219713000,11/11/2017,20:45:00,,,11/15/2017,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,1,INSIDE,RESIDENCE - APT. HOUSE,,,981219,196746,40.706706777,-74.010933704,"(40.706706777, -74.010933704)"
127860402,11/14/2017,12:20:00,11/14/2017,13:32:00,11/14/2017,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. HOUSING POLICE,MANHATTAN,23,INSIDE,RESIDENCE - PUBLIC HOUSING,,,1000531,229408,40.796341237,-73.941199816,"(40.796341237, -73.941199816)"
367448918,11/14/2017,12:00:00,,,11/14/2017,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,71,INSIDE,RESIDENCE - APT. HOUSE,,,1002974,182973,40.668883767,-73.932505719,"(40.668883767, -73.932505719)"
447034569,11/11/2017,17:30:00,,,11/12/2017,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,75,INSIDE,RESIDENCE - APT. HOUSE,,,1018640,184200,40.672204615,-73.876027181,"(40.672204615, -73.876027181)"
331667554,11/11/2017,13:00:00,11/11/2017,13:15:00,11/11/2017,124,KIDNAPPING & RELATED OFFENSES,193,CUSTODIAL INTERFERENCE 1,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,103,INSIDE,PUBLIC BUILDING,,,1041879,197084,40.707447364,-73.792141768,"(40.707447364, -73.792141768)"
